ain,tocstatus,confirmtoc,include,abovetoc,linked,baseunder50,tract,jobs_idx,address,cp_casenum,full_approvetime,minus_holddays,holddays,zc_floorarea,total_units,aff_units,mr_units,pct_aff,councildistrict,tocdist,zipcode,lv2012,lv2020,lv2015,spadummy,redevdummy,geoid,medianhouseholdincome16,peroo16,persingfam16,medianhomevalue16,mediangrossrent16,cbddist,cp_filing,cp_complet,cp_approva,var39,permit_num,ladbs_subm,ladbs_perm,permitfeesubtotal,basementlevelsbc,basementlevelszc,undefinedaffordableunits,var47,moccgroup,retail,r2occgroupsqft,s2occgroupsqft,longtermbicycleparkingprovided,longtermbicycleparkingrequired,parkingrequiredautobicycle,providedcompact,provideddisabled,providedstandard,totalparking,parkingratio,shorttermbicycleparkingprovided,shorttermbicycleparkingrequired,constructiontype1,constructiontype2,constructiontype3,var65,multi_parcel,rectangle_ratio,n_vertices,neighbors,corner,corner_check,match_type,intersection,alley,ln_time,ln_units,affordable,ln_income,tocborder,half_mile_border,odd_lot,basement,parking_req_perunit,lnparking,nonTOCdisc,third_border,quarter_mile,moige,year,_merge
5086004008.0,Non-TOC Disc,,1,0,0,1.0,216900.0,82.6,1323 S ORANGE GROVE AVE,DIR-2016-295-DB,868,720,,105785,61,5.0,56.0,0.08196721,10.0,-2307.6448,90019.0,2809800.0,6628300.0,4492900.0,0.0,0.0,6037216900.0,52262.0,41.25305,40.142517,729400.0,1412.0,6.439896,2/2/2016,2/29/2016,9/29/2016,1323 S ORANGE GROVE AVE,16010-10000-05142,11/10/2016,6/19/2018,"$485,031",0,2,0,0,0.0,0.0,98014.0,48690.0,61.0,61.0,199.0,29.0,3.0,108.0,140.0,2.3,6,6,I-A,III-A,0,,yes,0.99993014,9.0,5.0,no,yes,manual,0.0,0.0,6.5792513,4.1108737,0.0,10.864025,1.0,1.0,0.0,1.0,3.262295,4.9416423,1.0,,,matched (3),2016.0,matched (3)
5086004010.0,TOC DISC,1.0,1,0,0,1.0,216900.0,82.6,1319 S ORANGE GROVE AVE,DIR-2018-4682-TOC ,457,457,,40575,33,4.0,29.0,0.12121212,10.0,-2308.512,90019.0,2809800.0,6628300.0,4492900.0,0.0,0.0,6037216900.0,52262.0,41.25305,40.142517,729400.0,1412.0,6.438377,8/10/2018,12/17/2018,1/29/2019,1319 S ORANGE GROVE AVE,18010-30000-02518,5/29/2018,8/29/2019,"$230,114",0,2,0,0,0.0,0.0,40575.0,18855.0,30.0,30.0,17.0,25.0,2.0,26.0,53.0,1.6,3,3,I-A,III-A,0,,no,1.0,4.0,,no,yes,manual2,0.0,0.0,6.1246834,3.4965076,0.0,10.864025,1.0,1.0,0.0,1.0,0.5151515,3.9702919,0.0,,,matched (3),2018.0,matched (3)
5086015030.0,TOC BR,1.0,1,0,0,1.0,216900.0,82.6,5801 W PICO BLVD,,819,819,,54675,80,8.0,72.0,0.1,10.0,-2143.8047,90019.0,2809800.0,6628300.0,4492900.0,0.0,1.0,6037216900.0,52262.0,41.25305,40.142517,729400.0,1412.0,6.405649,#N/A,#N/A,#N/A,5801 W PICO BLVD,18010-10000-01153,3/14/2018,6/10/2020,"$312,223",0,0,0,0,3000.0,1.0,54675.0,42840.0,0.0,82.0,67.0,30.0,3.0,79.0,112.0,1.4,0,10,I-A,III-A,0,,,0.92336684,17.0,1.0,yes,no,address,1.0,0.0,6.708084,4.3820267,0.0,10.864025,1.0,1.0,1.0,0.0,0.8375,4.7184987,0.0,,,matched (3),2018.0,matched (3)
5086026017.0,Non-TOC Disc,,1,0,0,1.0,216900.0,82.6,1127 S SPAULDING AVE,DIR-2016-1710-DB,695,695,,14511,13,1.0,12.0,0.07692308,10.0,-2054.336,90019.0,2809800.0,6628300.0,4492900.0,0.0,0.0,6037216900.0,52262.0,41.25305,40.142517,729400.0,1412.0,6.1758323,5/16/2016,5/30/2016,1/4/2017,1127 S SPAULDING AVE,16010-10000-02146,5/19/2016,4/11/2018,"$76,563",#N/A,#N/A,#N/A,0,0.0,0.0,16170.0,7526.0,20.0,20.0,23.0,10.0,1.0,12.0,23.0,1.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9843616,6.0,2.0,no,yes,AIN,0.0,0.0,6.543912,2.5649493,0.0,10.864025,1.0,1.0,0.0,0.0,1.7692307,3.1354942,1.0,,,matched (3),2016.0,matched (3)
5087016030.0,Non-TOC Disc,,1,0,0,1.0,216800.0,90.25,1265 S STEARNS DR,DIR-2016-1399-DB,1064,1003,,44900,48,5.0,43.0,0.104166664,5.0,-2656.9785,90035.0,4754200.0,10192000.0,7509400.0,0.0,0.0,6037216800.0,82063.0,38.664814,35.890934,1076900.0,1878.0,6.7522073,4/20/2016,7/25/2016,9/30/2016,1265 S STEARNS DR,15010-10000-04512,12/15/2015,11/13/2018,"$239,857",#N/A,#N/A,#N/A,0,999.0,1.0,43901.0,23959.0,56.0,50.0,76.0,25.0,3.0,48.0,76.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.87940943,7.0,2.0,yes,yes,address,1.0,0.0,6.910751,3.871201,0.0,11.315243,1.0,,1.0,0.0,1.5833334,4.3307333,1.0,,,matched (3),2015.0,matched (3)
5092023003.0,TOC BR,1.0,1,0,0,1.0,212620.0,65.5,925 S ST ANDREWS PL,,438,438,,20981,23,23.0,0.0,1.0,4.0,-2872.8403,90019.0,2809800.0,6628300.0,4492900.0,0.0,0.0,6037212620.0,33867.0,5.117271,7.9812207,726400.0,1089.0,3.3687818,#N/A,#N/A,#N/A,925 S ST ANDREWS PL,18010-10000-04915,10/11/2018,12/23/2019,"$103,731",2018,1,0,0,0.0,0.0,15502.0,6255.0,0.0,23.0,12.0,5.0,1.0,12.0,18.0,0.8,0,2,I-A,V-A,0,,yes,1.0,4.0,,no,yes,manual2,0.0,0.0,6.082219,3.1354942,1.0,10.430197,1.0,,0.0,1.0,0.5217391,2.8903718,0.0,,,matched (3),2018.0,matched (3)
5092028004.0,TOC BR,1.0,1,0,0,1.0,212610.0,66.5,723 S ST ANDREWS PL,,691,691,,38090,65,7.0,58.0,0.10769231,4.0,-4054.687,90005.0,2447400.0,6124200.0,4652500.0,0.0,0.0,6037212610.0,36056.0,17.222527,7.7649527,751400.0,1118.0,3.4211612,#N/A,#N/A,#N/A,723 S ST ANDREWS PL,17010-10000-02557,6/29/2017,5/21/2019,"$238,598",1,1,0,0,0.0,0.0,41660.0,19965.0,52.0,52.0,33.0,14.0,2.0,31.0,47.0,0.7,5,5,I-A,III-A,0,,yes,0.85,16.0,,yes,yes,manual2,1.0,0.0,6.53814,4.1743875,0.0,10.492828,1.0,,1.0,1.0,0.50769234,3.8501475,0.0,,,matched (3),2017.0,matched (3)
5093011013.0,Non-TOC Disc,,1,1,0,0.0,-6036997632.0,,750 S OXFORD AVE,CPC-2015-4613-GPA-VZC-HD-BL-CUB-SPR,1508,1292,216.0,"620,070",326,,,,10.0,,90005.0,,,,,,2125.02,,,,,,,12/18/2015,8/2/2016,4/14/2017,,16010-10000-04017,9/8/2016,2/3/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.1639466,5.786897,1.0,,0.0,,0.0,0.0,,,1.0,,,using only (2),2016.0,matched (3)
5093016024.0,TOC DISC,1.0,1,0,0,1.0,212501.0,66.0,919 S HARVARD BLVD,DIR-2018-4999-TOC,630,583,,18595,24,3.0,21.0,0.125,10.0,-4619.4854,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212501.0,36108.0,3.2321253,0.872093,,1057.0,2.9741955,8/24/2018,11/2/2018,3/20/2019,919 S HARVARD BLVD,17010-10000-04601,11/21/2017,8/13/2019,"$104,146",1,1,0,0,0.0,0.0,18595.0,6053.0,24.0,24.0,38.0,0.0,1.0,10.0,11.0,0.5,2,2,I-A,III-A,0,,,0.99895555,5.0,4.0,no,no,AIN,0.0,0.0,6.368187,3.1780539,0.0,10.494269,1.0,,0.0,1.0,1.5833334,2.3978953,0.0,,,matched (3),2017.0,matched (3)
5093022011.0,Non-TOC Disc,,1,0,0,0.0,212420.0,67.5,800 S HARVARD BLVD,DIR-2014-4870-DB-SPR,1259,1259,,138169,131,11.0,120.0,0.08396947,10.0,-5080.1914,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212420.0,35208.0,6.32806,4.9279757,674200.0,1063.0,3.002341,12/23/2014,5/1/2015,5/19/2015,800 S HARVARD BLVD,17010-10000-02632,7/10/2017,6/4/2018,"$1,015,656",#N/A,#N/A,#N/A,0,4393.0,1.0,139361.0,71766.0,133.0,133.0,271.0,90.0,5.0,119.0,214.0,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9949952,16.0,4.0,no,no,address,0.0,0.0,7.138073,4.8751974,0.0,10.469028,1.0,,0.0,0.0,2.0687022,5.365976,1.0,,,matched (3),2017.0,matched (3)
5093025005.0,Non-TOC Disc,,1,0,0,0.0,212410.0,66.0,750 S KINGSLEY DR,DIR-2016-3657-DB,959,835,,53909,68,6.0,62.0,0.0882353,10.0,-5590.3457,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212410.0,37712.0,2.789076,1.419214,,1247.0,2.9591944,9/26/2016,2/2/2017,6/27/2017,750 S KINGSLEY DR,16010-10000-05352,12/1/2016,5/13/2019,"$289,971",0,0,0,0,0.0,0.0,53909.0,25676.0,68.0,68.0,36.0,3.0,2.0,55.0,60.0,0.9,7,7,I-A,III-A,0,,yes,0.8051328,9.0,5.0,no,yes,manual,0.0,0.0,6.727432,4.2195077,0.0,10.537734,1.0,,1.0,0.0,0.5294118,4.0943446,1.0,,,matched (3),2016.0,matched (3)
5094006004.0,Non-TOC Disc,,1,0,0,1.0,212304.0,67.0,744 S MARIPOSA AVE,ZA-2017-2285-ZAA-ZV,929,802,,24655,31,0.0,31.0,0.0,10.0,-6666.2573,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212304.0,26005.0,0.6119951,1.25,,857.0,2.716075,6/8/2017,7/9/2017,4/30/2018,744 S MARIPOSA AVE,17010-10000-02605,7/5/2017,12/24/2019,"$139,646",#N/A,#N/A,#N/A,0,0.0,0.0,26844.0,13139.0,32.0,31.0,67.0,16.0,1.0,15.0,32.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.99787265,5.0,3.0,no,yes,AIN,0.0,0.0,6.6871085,3.4339871,0.0,10.166044,1.0,,0.0,0.0,2.1612904,3.465736,1.0,,,matched (3),2017.0,matched (3)
5094007002.0,Non-TOC Disc,,1,0,0,0.0,212304.0,67.0,689 S CATALINA ST,ZA-2017-4204-ZAA-SPR,805,736,,56324,61,0.0,61.0,0.0,10.0,-7485.3857,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212304.0,26005.0,0.6119951,1.25,,857.0,2.5664556,10/17/2017,11/9/2017,7/16/2018,689 S CATALINA ST,18010-10000-02473,5/30/2018,12/31/2019,"$366,122",2,2,0,0,0.0,0.0,55766.0,46097.0,51.0,51.0,94.0,29.0,3.0,62.0,94.0,1.5,7,7,I-A,III-A,0,,,0.99708503,9.0,3.0,no,yes,AIN,0.0,0.0,6.60123,4.1108737,0.0,10.166044,1.0,,0.0,1.0,1.5409836,4.543295,1.0,,,matched (3),2018.0,matched (3)
5094009011.0,Non-TOC BR,,1,0,0,1.0,212303.0,71.0,707 S BERENDO ST,,492,492,,19470,21,0.0,21.0,0.0,10.0,-8308.275,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212303.0,29038.0,0.0,0.0,,823.0,2.4820306,#N/A,#N/A,#N/A,707 S BERENDO ST,18010-10000-00635,2/20/2018,6/27/2019,"$115,013",#N/A,#N/A,#N/A,0,0.0,0.0,20738.0,14124.0,21.0,21.0,56.0,11.0,2.0,19.0,32.0,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9872626,41.0,2.0,yes,yes,address,1.0,0.0,6.1984787,3.0445225,0.0,10.2763605,1.0,,0.0,0.0,2.6666667,3.465736,0.0,,,matched (3),2018.0,matched (3)
5094017005.0,TOC DISC,1.0,1,0,0,0.0,212305.0,70.0,832 S MARIPOSA AVE,VTT-78212-CN,778,778,,95990,101,13.0,88.0,0.12871288,10.0,-6386.4253,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212305.0,32941.0,3.7037036,6.5706573,531300.0,900.0,2.6902883,10/30/2017,11/16/2017,4/24/2018,832 S MARIPOSA AVE,18010-10000-00378,2/9/2018,12/17/2019,"$586,956",2,2,0,0,0.0,0.0,101063.0,41174.0,102.0,101.0,184.0,0.0,2.0,71.0,73.0,0.7,11,10,I-A,III-A,0,,yes,0.99,5.0,,yes,yes,manual2,1.0,0.0,6.6567264,4.6151204,0.0,10.402473,1.0,,0.0,1.0,1.8217822,4.2904596,0.0,,,matched (3),2018.0,matched (3)
5094017017.0,TOC DISC,1.0,1,0,0,0.0,212305.0,70.0,839 S FEDORA ST,VTT-78211-CN,795,795,,79057,81,9.0,72.0,0.11111111,10.0,-6696.02,90005.0,2447400.0,6124200.0,4652500.0,0.0,1.0,6037212305.0,32941.0,3.7037036,6.5706573,531300.0,900.0,2.631047,10/27/2017,11/16/2017,4/24/2018,839 S FEDORA ST,18010-10000-00377,2/9/2018,12/31/2019,"$418,286",2,2,0,0,0.0,0.0,79057.0,32272.0,81.0,81.0,149.0,0.0,3.0,56.0,59.0,0.7,9,9,I-A,III-A,0,,no,0.98,5.0,,yes,yes,manual2,1.0,0.0,6.6783423,4.394449,0.0,10.402473,1.0,,0.0,1.0,1.8395061,4.0775375,0.0,,,matched (3),2018.0,matched (3)
5094023039.0,Non-TOC Disc,,1,0,0,1.0,212306.0,73.5,900 S KENMORE AVE,ZA-2016-4197-ZAA,874,874,,40944,29,0.0,29.0,0.0,10.0,-6803.041,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212306.0,32144.0,5.8976583,2.7910686,443300.0,1144.0,2.5495036,11/3/2016,5/24/2017,8/10/2017,900 S KENMORE AVE,15010-10000-04658,12/30/2015,5/22/2018,"$190,643",#N/A,#N/A,#N/A,0,0.0,0.0,37868.0,31444.0,29.0,29.0,90.0,27.0,3.0,29.0,59.0,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,,no,0.98730385,14.0,27.0,yes,yes,manual,1.0,0.0,6.7730803,3.3672957,0.0,10.377981,1.0,,0.0,0.0,3.1034484,4.0775375,1.0,,,matched (3),2015.0,matched (3)
5094024006.0,Non-TOC BR,,1,0,0,1.0,212306.0,73.5,917 S BERENDO ST,,394,394,,12192,10,0.0,10.0,0.0,10.0,-7420.8115,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212306.0,32144.0,5.8976583,2.7910686,443300.0,1144.0,2.4083755,#N/A,#N/A,#N/A,917 S BERENDO ST,18010-10000-00075,1/9/2018,2/7/2019,"$77,265",2018,#N/A,#N/A,0,0.0,0.0,13454.0,8755.0,20.0,10.0,30.0,7.0,1.0,10.0,18.0,1.8,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9983773,5.0,5.0,no,no,AIN,0.0,0.0,5.976351,2.3025851,0.0,10.377981,1.0,,0.0,0.0,3.0,2.8903718,0.0,,,matched (3),2018.0,matched (3)
5094024015.0,TOC DISC,1.0,1,0,0,1.0,212306.0,73.5,924 S CATALINA ST,DIR-2018-3005-TOC,421,421,,22388,30,6.0,24.0,0.2,10.0,-7032.496,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212306.0,32144.0,5.8976583,2.7910686,443300.0,1144.0,2.4750051,5/24/2018,6/22/2018,10/17/2018,924 S CATALINA ST,18010-10000-01046,3/8/2018,5/3/2019,"$121,455",1,1,0,0,0.0,0.0,22420.0,11432.0,30.0,30.0,15.0,0.0,1.0,16.0,17.0,0.6,3,3,I-A,III-A,0,,,0.9982686,7.0,6.0,no,no,AIN,0.0,0.0,6.042633,3.4011974,0.0,10.377981,1.0,,0.0,1.0,0.5,2.8332133,0.0,,,matched (3),2018.0,matched (3)
5094025017.0,Non-TOC BR,,1,0,0,1.0,212306.0,73.5,928 S BERENDO ST,,728,728,,25647,27,0.0,27.0,0.0,10.0,-7387.8657,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212306.0,32144.0,5.8976583,2.7910686,443300.0,1144.0,2.402939,#N/A,#N/A,#N/A,928 S BERENDO ST,16010-10000-05350,11/28/2016,11/26/2018,"$129,535",#N/A,#N/A,#N/A,No disabled,0.0,0.0,25647.0,17324.0,27.0,27.0,46.0,12.0,0.0,29.0,41.0,1.5,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9969327,15.0,64.0,no,yes,AIN,0.0,0.0,6.590301,3.295837,0.0,10.377981,1.0,,0.0,0.0,1.7037038,3.713572,0.0,,,matched (3),2016.0,matched (3)
5094026002.0,TOC BR,1.0,1,0,0,1.0,212306.0,73.5,905 S VERMONT AVE,,397,397,,53760,67,7.0,60.0,0.104477614,10.0,-9159.784,90006.0,1790300.0,4747900.0,3046700.0,0.0,1.0,6037212306.0,32144.0,5.8976583,2.7910686,443300.0,1144.0,2.273654,#N/A,#N/A,#N/A,905 S VERMONT AVE,18010-10000-05899,12/7/2018,1/8/2020,"$292,350",2,2,0,0,1119.0,1.0,56890.0,31369.0,55.0,55.0,98.0,55.0,4.0,27.0,86.0,1.3,7,7,0,0,0,,,0.9960476,6.0,2.0,no,yes,address,0.0,0.0,5.9839363,4.204693,0.0,10.377981,1.0,,0.0,1.0,1.4626865,4.454347,0.0,,,matched (3),2018.0,matched (3)
5108009027.0,TOC BR,1.0,1,0,0,1.0,229200.0,46.0,4800 S AVALON BLVD,,261,261,,31055,33,3.0,30.0,0.09090909,9.0,-5008.552,90011.0,726900.0,2983500.0,1724400.0,1.0,1.0,6037229200.0,25598.0,30.666666,57.068516,319600.0,816.0,3.4343724,#N/A,#N/A,#N/A,4800 S AVALON BLVD,18010-10000-01856,5/1/2018,1/17/2019,"$163,384",0,0,0,0,0.0,0.0,35411.0,3443.0,33.0,33.0,56.0,0.0,1.0,20.0,21.0,0.6,4,4,I-A,0,0,,,0.9969078,9.0,1.0,yes,no,address,1.0,0.0,5.5645204,3.4965076,0.0,10.1502695,1.0,,0.0,0.0,1.6969697,3.0445225,0.0,,,matched (3),2018.0,matched (3)
5114014006.0,Non-TOC Disc,,1,0,0,0.0,228310.0,75.25,1044 E JEFFERSON BLVD,DIR-2016-848-DB-SPR,1013,1013,,87253,75,73.0,2.0,0.97333336,9.0,-1580.1523,90011.0,726900.0,2983500.0,1724400.0,1.0,1.0,6037228310.0,34795.0,29.382957,66.73077,270800.0,1014.0,2.51253,3/11/2016,3/24/2016,6/15/2016,1044 E JEFFERSON BLVD,18010-10000-01951,5/4/2018,12/19/2018,"$432,881",#N/A,#N/A,#N/A,0,5314.0,1.0,81606.0,34888.0,60.0,60.0,85.0,34.0,6.0,45.0,85.0,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,,no,0.6987757,5.0,6.0,alley,yes,manual,0.0,1.0,6.9206715,4.317488,1.0,10.457229,1.0,1.0,1.0,0.0,1.1333333,4.4426513,1.0,1.0,,matched (3),2018.0,matched (3)
5123020010.0,Non-TOC Disc,,1,0,0,0.0,224700.0,86.0,505 W 31ST ST,CPC-2017-111-DB-CU-SPR,854,670,,80963,73,8.0,65.0,0.10958904,9.0,-2907.142,90007.0,,,,1.0,1.0,6037224700.0,10042.0,0.92402464,12.199466,,1526.0,2.213787,1/10/2017,2/1/2017,12/18/2017,505 W 31ST ST,16010-10000-06041,12/22/2016,4/25/2019,"$446,531",1,1,0,0,0.0,0.0,73431.0,28150.0,202.0,73.0,130.0,32.0,2.0,47.0,81.0,1.1,8,8,I-A,0,0,,,0.883472,16.0,3.0,yes,yes,address,1.0,0.0,6.5072775,4.2904596,0.0,9.214532,1.0,,1.0,1.0,1.7808219,4.394449,1.0,,,matched (3),2016.0,matched (3)
5124034005.0,TOC DISC,1.0,1,0,0,0.0,224420.0,93.5,1928 S ESTRELLA AVE,DIR-2019-2966-SPR,301,267,,51909,93,93.0,0.0,1.0,1.0,-6123.819,90007.0,,,,1.0,0.0,6037224420.0,22563.0,7.503411,18.0,654400.0,785.0,1.6083506,5/17/2019,6/20/2019,6/28/2019,1928 S ESTRELLA AVE,19010-10000-03086,7/19/2019,3/13/2020,"$417,733",#N/A,#N/A,0,0,0.0,0.0,51909.0,16978.0,10.0,10.0,0.0,11.0,3.0,19.0,33.0,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9777531,12.0,2.0,yes,yes,AIN,1.0,0.0,5.587249,4.5325994,1.0,10.024067,1.0,,0.0,0.0,0.0,3.4965076,0.0,,,matched (3),2019.0,matched (3)
5134025015.0,Non-TOC Disc,,1,0,0,0.0,224010.0,98.5,215 W 14TH ST,ZA-2016-15-SPR-ZV-TDR,1372,1343,,148558,154,0.0,154.0,0.0,14.0,-7055.6685,90015.0,,,,0.0,1.0,6037224010.0,19976.0,0.0,0.0,,704.0,1.0432695,1/5/2016,2/5/2016,8/24/2016,215 W 14TH ST,16010-10000-04283,10/20/2016,10/8/2019,"$774,116",#N/A,#N/A,#N/A,0,9458.0,1.0,139100.0,71046.0,166.0,159.0,336.0,154.0,4.0,1.0,159.0,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,,yes,0.99078906,17.0,3.0,yes,yes,manual,1.0,0.0,7.202661,5.0369525,0.0,9.902287,1.0,,0.0,0.0,2.1818182,5.0689044,1.0,,,matched (3),2016.0,matched (3)
5141019007.0,TOC BR,1.0,1,0,0,1.0,209402.0,94.0,740 S ALVARADO ST,,315,315,,41098,80,9.0,71.0,0.1125,1.0,-8376.051,90057.0,,,,0.0,1.0,6037209402.0,25530.0,0.589722,3.117693,,808.0,1.4813931,#N/A,#N/A,#N/A,740 S ALVARADO ST,19010-10000-00848,3/18/2019,1/27/2020,"$200,580",0,0,0,0,0.0,0.0,39777.0,0.0,62.0,62.0,4.0,1.0,1.0,2.0,4.0,0.1,7,8,I-A,III-A,0,,,0.99653286,8.0,2.0,no,yes,AIN,0.0,0.0,5.7525725,4.3820267,0.0,10.14761,1.0,,0.0,0.0,0.05,1.3862944,0.0,,,matched (3),2019.0,matched (3)
5142001013.0,TOC BR,1.0,1,0,0,1.0,208902.0,95.5,602 S WESTLAKE AVE,,541,541,,49878,63,7.0,56.0,0.11111111,1.0,-7639.3438,90057.0,,,,0.0,1.0,6037208902.0,31175.0,0.0,2.3876405,,929.0,1.3881695,#N/A,#N/A,#N/A,602 S WESTLAKE AVE,18010-10000-01669,4/18/2018,10/11/2019,"$261,189",0,0,0,0,5858.0,1.0,44020.0,15000.0,0.0,65.0,7.0,19.0,2.0,13.0,34.0,0.5,0,9,I-A,III-A,0,,,0.997471,9.0,1.0,yes,no,AIN,1.0,0.0,6.2934194,4.1431346,0.0,10.347372,1.0,,0.0,0.0,0.11111111,3.5263605,0.0,,,matched (3),2018.0,matched (3)
5142023013.0,TOC BR,1.0,1,0,0,1.0,209300.0,97.5,1532 W CAMBRIA ST,,127,127,,31929,57,56.0,1.0,0.98245615,1.0,-9886.094,90017.0,,,,0.0,1.0,6037209300.0,25191.0,2.3183925,4.7512326,442300.0,937.0,1.0468683,#N/A,#N/A,#N/A,1532 W CAMBRIA ST,18010-10000-03833,8/2/2018,12/7/2018,"$164,531",0,0,0,0,0.0,0.0,21480.0,1506.0,0.0,38.0,2.0,0.0,1.0,2.0,3.0,0.1,0,4,I-A,III-A,0,,,0.99927366,7.0,2.0,no,yes,AIN,0.0,0.0,4.8441873,4.0430512,1.0,10.134242,1.0,,0.0,0.0,0.03508772,1.0986123,0.0,,,matched (3),2018.0,matched (3)
5147029048.0,Non-TOC Disc,,1,0,0,0.0,206300.0,99.0,660 S STANFORD AVE,CPC-2017-849-GPAJ-VZCJ-HD-SPR,1019,1019,,48377,82,81.0,1.0,0.9878049,14.0,-3345.4453,90021.0,,,,0.0,1.0,6037206300.0,10419.0,0.64803565,3.0939226,,299.0,0.7929082,3/2/2017,5/23/2017,12/22/2017,660 S STANFORD AVE,19010-10000-03065,7/22/2019,12/16/2019,"$259,714",#N/A,#N/A,#N/A,same R2 and S2,0.0,0.0,11214.0,11214.0,82.0,82.0,107.0,0.0,1.0,15.0,16.0,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.93852746,6.0,3.0,no,yes,AIN,0.0,0.0,6.926577,4.406719,1.0,9.251387,1.0,,1.0,0.0,1.304878,2.7725887,1.0,,,matched (3),2019.0,matched (3)
5148024026.0,Non-TOC Disc,,1,0,0,0.0,207710.0,99.0,401 E 7TH ST,DIR-2017-5445-SPR,344,344,,53199,99,98.0,1.0,0.989899,14.0,-6697.48,90014.0,,,,0.0,1.0,6037207710.0,69271.0,13.150105,1.7806268,631400.0,2023.0,0.19495758,12/21/2017,1/25/2018,2/23/2018,401 E 7TH ST,18010-10000-00967,3/14/2018,11/30/2018,"$278,637",#N/A,#N/A,#N/A,0,0.0,0.0,60509.0,10732.0,99.0,99.0,1.0,2.0,1.0,5.0,8.0,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.95652026,12.0,2.0,yes,yes,AIN,1.0,0.0,5.8406415,4.59512,1.0,11.1457815,1.0,,0.0,0.0,0.01010101,2.0794415,1.0,,,matched (3),2018.0,matched (3)
5148025024.0,Non-TOC Disc,,1,0,0,0.0,207710.0,99.0,519 E 7TH ST,DIR-2017-2333-SPR,476,476,,43690,81,80.0,1.0,0.9876543,14.0,-7135.327,90014.0,,,,0.0,1.0,6037207710.0,69271.0,13.150105,1.7806268,631400.0,2023.0,0.19932672,6/13/2017,9/27/2017,12/28/2017,519 E 7TH ST,17010-10000-03238,8/25/2017,10/2/2018,"$274,974",#N/A,#N/A,#N/A,0,0.0,0.0,50913.0,6179.0,81.0,81.0,1.0,3.0,1.0,1.0,5.0,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.90294665,7.0,2.0,yes,yes,AIN,1.0,0.0,6.1654177,4.394449,1.0,11.1457815,1.0,,1.0,0.0,0.012345679,1.609438,1.0,,,matched (3),2017.0,matched (3)
5153010011.0,Non-TOC Disc,,1,0,0,1.0,208301.0,96.0,264 S UNION AVE,ENV-2018-4377-CE,545,545,,11254,12,0.0,12.0,0.0,13.0,-7100.185,90026.0,2862800.0,6429700.0,4288600.0,0.0,1.0,6037208301.0,40347.0,4.570384,10.971223,776800.0,1061.0,1.2374817,7/27/2018,11/19/2018,11/28/2018,264 S UNION AVE,17010-10000-04162,10/27/2017,4/25/2019,"$60,763",#N/A,#N/A,#N/A,0,0.0,0.0,12455.0,4671.0,12.0,12.0,24.0,0.0,1.0,10.0,11.0,0.9,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.9996808,6.0,2.0,no,yes,address,0.0,0.0,6.300786,2.4849067,0.0,10.605272,1.0,,0.0,0.0,2.0,2.3978953,1.0,,,matched (3),2017.0,matched (3)
5153024027.0,Non-TOC Disc,,1,0,0,0.0,209103.0,97.0,459 S HARTFORD AVE,DIR-2016-3396-SPP,820,747,,58462,101,100.0,1.0,0.990099,1.0,-7239.146,90017.0,,,,1.0,0.0,6037209103.0,24825.0,1.3793104,6.137184,,818.0,0.83876836,9/8/2016,1/9/2017,1/18/2017,459 S HARTFORD AVE,18010-10000-03723,8/1/2018,12/7/2018,"$348,663",#N/A,#N/A,#N/A,0,0.0,0.0,52597.0,19455.0,101.0,101.0,31.0,2.0,2.0,30.0,34.0,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,,,0.90427494,7.0,4.0,no,no,AIN,0.0,0.0,6.616065,4.6151204,1.0,10.119606,1.0,,1.0,0.0,0.3069307,3.5263605,1.0,,,matched (3),2018.0,matched (3)
